branch,file_path,also_appears_in,spreadsheet_row,column,severity,finding
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,10,J,WARN,"policy_sectors_list (J) entry 'MEF' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,10,J,WARN,"policy_sectors_list (J) entry 'tax administration (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,10,J,WARN,"policy_sectors_list (J) entry 'MEF' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,10,L,ERROR,"policy_lifecycle_phases_list (L) contains 'consumo', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,10,L,ERROR,"policy_lifecycle_phases_list (L) contains 'producción (bolsas biodegradables certificadas)', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,10,L,ERROR,"policy_lifecycle_phases_list (L) contains 'disposición / consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,10,L,ERROR,"policy_lifecycle_phases_list (L) contains 'production (certified biodegradable bags)', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,10,L,WARN,"policy_lifecycle_phases_list (L) lists 5 phase(s), inconsistent with policy_circularity (K)=0.75 bucket."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,10,O,ERROR,policy_score (O)=0.85 does not equal (G+I+K+M)/4 = (0.75+0.75+0.75+1.0)/4 = 0.812.
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,11,J,WARN,"policy_sectors_list (J) lists 16 sector(s) ('comercio minorista, retail, administración tributaria (SUNAT), MEF, alimentos y bebidas, servicios, comercio electrónico, manufactura de bolsas plásticas, importación de empaques / retail commerce, tax administration (SUNAT), MEF, food & beverage, services, e-commerce, plastic bag manufacturing, packaging imports'), inconsistent with policy_integration (I)=0.75 bucket. Recount sectors or adjust I."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,11,J,WARN,"policy_sectors_list (J) entry 'administración tributaria (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,11,J,WARN,"policy_sectors_list (J) entry 'MEF' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,11,J,WARN,"policy_sectors_list (J) entry 'tax administration (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,11,J,WARN,"policy_sectors_list (J) entry 'MEF' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,11,L,ERROR,"policy_lifecycle_phases_list (L) contains 'consumo', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,11,L,ERROR,"policy_lifecycle_phases_list (L) contains 'producción (bolsas biodegradables certificadas)', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,11,L,ERROR,"policy_lifecycle_phases_list (L) contains 'disposición / consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,11,L,ERROR,"policy_lifecycle_phases_list (L) contains 'production (certified biodegradable bags)', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,11,L,WARN,"policy_lifecycle_phases_list (L) lists 5 phase(s), inconsistent with policy_circularity (K)=0.75 bucket."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,11,O,ERROR,policy_score (O)=0.85 does not equal (G+I+K+M)/4 = (0.75+0.75+0.75+1.0)/4 = 0.812.
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) lists 16 sector(s) ('comercio minorista, retail, administración tributaria (SUNAT), MEF, alimentos y bebidas, servicios, comercio electrónico, manufactura de bolsas plásticas, importación de empaques / retail commerce, tax administration (SUNAT), MEF, food & beverage, services, e-commerce, plastic bag manufacturing, packaging imports'), inconsistent with policy_integration (I)=0.75 bucket. Recount sectors or adjust I."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'administración tributaria (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'MEF' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'tax administration (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'MEF' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'consumo', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'producción (bolsas biodegradables certificadas)', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'disposición / consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'production (certified biodegradable bags)', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,L,WARN,"policy_lifecycle_phases_list (L) lists 5 phase(s), inconsistent with policy_circularity (K)=0.75 bucket."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,O,ERROR,policy_score (O)=0.69 does not equal (G+I+K+M)/4 = (0.75+0.75+0.75+1.0)/4 = 0.812.
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,V,ERROR,instrument_score (V)=0.35 does not equal S×(P+T)/2 = 0.0×(0.2+0.5)/2 = 0.000.
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,S,REVIEW,"instrument_in_force (S)=0, but the description/implementation text contains mandatory language ('shall' / 'must' / 'is prohibited') with no enabling-power language. Per Rule 12, re-check whether S should be 1."
cursor/peru-ds-244-2019-4p-index-d350,output/peru-ds-244-2019-ef/Peru_DS_244_2019_EF_4P_Index_Coding.xlsx,,12,P,REVIEW,"instrument_description/comments mention coordination/multi-level governance responsibilities, but instrument_type (P)=0.2 is not 0.40 and Col W does not note the coordination aspect alongside a higher-scoring instrument type. Per Rule 11, verify P should be 0.40, or add a note in W justifying the higher score."
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,,,ERROR,"This file inserts column(s) not defined in the prompt's fixed A-W schema (['B — policy_name_en', 'C — country']), which shifts every subsequent column's letter out of alignment. For example: file labels its 'policy_url' column as 'D' (should be 'B' per the prompt); file labels its 'policy_year' column as 'E' (should be 'C' per the prompt); file labels its 'policy_objective' column as 'F' (should be 'D' per the prompt); file labels its 'policy_target' column as 'G' (should be 'E' per the prompt); file labels its 'policy_target_text' column as 'H' (should be 'F' per the prompt); file labels its 'policy_type' column as 'I' (should be 'G' per the prompt). Per the prompt, only columns A through W (in that exact order/meaning) should be used; extra fields should either be dropped or appended after column W, not inserted earlier."
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,2,O,ERROR,"policy_score (O) varies across rows of the same policy ([0.74, 0.78, 0.82, 0.86, 0.9]); per the prompt O is a policy-level field and MUST be identical across every instrument row for this policy (rows [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36])."
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,2,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,2,P,REVIEW,"instrument_description/comments mention coordination/multi-level governance responsibilities, but instrument_type (P)=1.0 is not 0.40 and Col W does not note the coordination aspect alongside a higher-scoring instrument type. Per Rule 11, verify P should be 0.40, or add a note in W justifying the higher score."
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,3,O,ERROR,policy_score (O)=0.74 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,4,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,5,O,ERROR,policy_score (O)=0.74 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,6,O,ERROR,policy_score (O)=0.74 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,7,O,ERROR,policy_score (O)=0.82 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,8,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,9,O,ERROR,policy_score (O)=0.74 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,10,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,11,O,ERROR,policy_score (O)=0.74 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,12,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,13,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,14,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,15,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,16,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,18,O,ERROR,policy_score (O)=0.74 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,19,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,20,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,21,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
cursor/peru-dl-1278-4p-index-d350,output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,cursor/peru-ds-005-2010-4p-index-d350:output/peru-ds-005-2010-minam/Peru_DS_005_2010_MINAM_4P_Index_Coding.xlsx,22,O,ERROR,policy_score (O)=0.9 does not equal (G+I+K+M)/4 = (0.75+1.0+0.75+1.0)/4 = 0.875.
